"100397,88790"	3
"1004,141166"	1
"1004,62199"	1
"1004,6550"	5
"1004,72356"	1
"100401,141361"	1
"100401,26413"	2
"100401,6550"	1
"100401,94026"	1
"100404,135039"	10
"100404,62199"	1
"100411,6550"	1
"100411,70092"	1
"100415,62199"	1
"100415,6550"	9
"100423,6550"	5
"100423,70092"	1
"100426,118668"	2
"100426,155317"	1
"100426,51283"	3
"100426,6550"	3
"100436,111249"	2
"100436,13946"	3
"100436,21096"	2
"100436,62199"	1
"100436,6550"	4
"100438,147049"	7
"100440,120409"	6
"100440,16535"	1
"100440,21096"	1
"100440,34047"	11
"100440,43201"	5
"100440,45446"	7
"100440,62199"	1
"100440,6550"	4
"100440,81210"	8
"100440,87116"	1
"100442,62199"	1
"100442,6550"	7
"100442,84824"	11
"100444,62199"	1
"100444,6550"	3
"100446,6550"	11
"100448,21096"	2
"100448,62199"	1
"100457,6550"	2
"100463,70092"	1
"100465,6550"	1
"100467,6550"	2
"100469,141263"	4
"100469,148457"	4
"100469,6550"	1
"100469,70092"	2
"100485,150005"	1
"100485,6550"	2
"100485,94026"	1
"100487,113783"	1
"100487,151732"	2
"100487,156346"	3
"100487,160540"	20
"100487,21096"	1
"100487,2406"	1
"100487,28826"	2
"100487,31582"	2
"100487,38451"	5
"100487,39229"	2
"100487,45432"	2
"100487,60142"	4
"100487,6550"	8
"100487,74077"	4
"100487,80247"	1
"100487,87116"	5
"100490,6550"	1
"100492,148457"	5
"100492,6550"	3
"100498,100702"	3
"100498,110954"	3
"100498,146536"	1
"100498,156346"	3
"100498,21096"	3
"100498,30216"	2
"100498,35058"	2
"100498,4429"	1
"100498,51106"	3
"100498,6038"	2
"100498,62199"	1
"100498,6550"	8
"100498,66865"	2
"100498,70092"	2
"100498,79435"	9
"100498,96854"	1
"100498,97948"	1
"1005,114894"	1
"1005,42492"	5
"1005,53015"	1
"1005,53708"	2
"1005,62199"	1
"1005,64333"	1
"1005,6550"	6
"1005,86942"	1
"1005,8730"	1
"1005,98956"	1
"100505,62199"	1
"100505,6550"	3
"100505,70092"	1
"100505,72360"	1
"100507,136571"	3
"100507,137149"	2
"100507,21096"	2
"100507,22854"	3
"100507,34520"	1
"100507,62199"	2
"100507,62949"	1
"100507,6550"	5
"100507,66865"	2
"100507,96795"	14
"100509,141263"	1
"100509,62199"	1
"100511,102211"	1
"100511,62199"	1
"100511,6550"	3
"100511,70092"	1
"100511,80247"	1
"100513,6550"	5
"100515,106303"	3
"100515,21096"	1
"100515,62199"	1
"100515,6550"	18
"100517,14116"	5
"100517,21096"	3
"100517,62199"	1
"100517,6550"	6
"100521,62199"	2
"100521,6550"	1
"100521,70092"	1
"100527,120409"	3
"100527,125128"	3
"100527,142533"	5
"100527,150005"	1
"100527,21096"	3
"100527,22335"	2
"100527,34164"	2
"100527,38672"	1
"100527,46292"	6
"100527,6550"	5
"100527,97547"	3
"100529,21096"	1
"100529,6550"	8
"100529,80247"	1
"100536,119765"	1
"100536,62199"	2
"100538,119765"	1
"100538,21096"	1
"100538,29996"	7
"100538,62199"	1
"100538,84407"	3
"100540,21096"	1
"100540,6550"	9
"100556,112802"	1
"100556,138412"	1
"100556,140696"	3
"100556,14116"	1
"100556,161309"	2
"100556,20346"	6
"100556,21096"	3
"100556,32367"	2
"100556,33844"	3
"100556,35241"	3
"100556,37621"	1
"100556,6038"	3
"100556,62199"	3
"100556,62522"	2
"100556,6550"	3
"100556,88261"	2
"100556,94767"	1
"100559,62199"	2
"100559,6550"	17
"100562,62199"	1
"100562,6550"	4
"100567,62199"	2
"100577,6550"	3
"100577,70092"	1
"100579,21096"	2
"100579,6550"	3
"100579,70092"	1
"100579,86572"	3
"100581,146650"	1
"100581,21096"	1
"100581,41608"	2
"100581,62199"	1
"100581,6550"	4
"100581,6862"	2
"100581,96935"	1
"100583,31047"	1
"100583,6550"	1
"100585,6550"	3
"100588,6550"	3
"100591,6550"	2
"100591,70092"	1
"100593,6550"	1
"100595,6550"	2
"1006,141166"	1
"1006,21096"	6
"1006,31047"	10
"1006,64333"	5
"1006,6550"	2
"1006,70092"	1
"1006,86629"	1
"1006,93511"	1
"100611,125054"	3
"100611,131347"	1
"100611,156346"	1
"100611,21096"	1
"100611,6550"	7
"100611,70092"	2
"100613,6550"	2
"100642,6550"	4
"100647,6550"	4
"1007,118303"	8
"1007,131347"	1
"1007,17003"	1
"1007,48627"	6
"1007,64333"	1
"1007,70092"	1
"100714,10231"	1
"100714,111155"	2
"100714,112428"	3
"100714,116327"	1
"100714,120409"	4
"100714,122043"	2
"100714,123061"	5
"100714,123527"	11
"100714,132552"	3
"100714,133854"	1
"100714,135055"	5
"100714,137495"	2
"100714,139567"	1
"100714,144008"	1
"100714,144421"	1
"100714,145803"	2
"100714,147049"	1
"100714,155146"	19
"100714,161406"	1
"100714,20376"	4
"100714,21096"	2
"100714,28826"	5
"100714,29799"	1
"100714,31371"	2
"100714,33565"	13
"100714,34047"	2
"100714,34072"	4
"100714,34164"	3
"100714,40932"	15
"100714,43201"	26
"100714,44616"	5
"100714,44757"	5
"100714,46121"	1
"100714,49309"	7
"100714,50978"	3
"100714,57399"	2
"100714,61718"	8
"100714,62199"	1
"100714,6550"	11
"100714,66130"	3
"100714,68682"	5
"100714,76184"	2
"100714,77314"	2
"100714,78897"	8
"100714,80247"	1
"100714,84824"	13
"100714,85720"	5
"100714,86921"	5
"100714,8705"	1
"100714,88261"	3
"100714,88600"	1
"100714,91169"	6
"100714,92943"	2
"100714,94026"	1
"100714,95324"	8
"100714,9826"	1
"100717,6550"	2
"100719,21096"	1
"100719,62199"	1
"100719,6550"	1
"100721,6550"	5
"100725,62199"	1
"100725,6550"	4
"100737,21096"	1
"100737,6550"	9
"100737,73931"	5
"100743,6550"	3
"100745,104708"	2
"100745,112253"	1
"100745,114974"	3
"100745,127341"	3
"100745,160972"	4
"100745,21096"	3
"100745,3448"	5
"100745,37942"	2
"100745,62199"	1
"100745,6550"	3
"100745,80247"	1
"100745,93530"	1
"100799,21096"	2
"100799,54166"	3
"100799,62199"	1
"100799,80247"	1
"1008,149183"	2
"1008,62199"	1
"1008,6550"	2
"1008,70092"	1
"1008,72360"	2
"100810,120793"	1
"100810,13788"	2
"100810,15204"	6
"100810,154396"	1
"100810,29497"	1
"100810,40001"	1
"100810,45798"	4
"100810,59809"	3
"100810,63769"	3
"100810,6550"	4
"100810,66865"	3
"100810,74643"	2
"100810,96795"	6
"100836,6550"	3
"100838,21096"	2
"100843,100702"	6
"100843,145551"	1
"100843,17911"	2
"100843,20331"	1
"100843,62199"	1
"100843,6550"	2
"100843,72292"	1
"100843,88061"	1
"100882,137175"	3
"100882,6038"	1
"100882,62199"	2
"100882,63377"	1
"100882,6550"	4
"100882,70092"	2
"100884,21096"	3
"100884,80247"	1
"1009,141263"	6
"1009,159048"	2
"1009,160540"	1
"1009,64333"	2
"1009,6550"	4
"1009,70092"	3
"100906,62199"	1
"100906,6550"	1
"100942,6550"	1
"100942,848"	10
"100944,6550"	2
"100948,6550"	5
"100948,80247"	1
"101,103371"	1
"101,116930"	3
"101,120476"	1
"101,124601"	1
"101,127893"	1
"101,130952"	1
"101,135983"	2
"101,142259"	2
"101,147049"	1
"101,149610"	1
"101,150127"	2
"101,15204"	4
"101,159927"	12
"101,18276"	1
"101,21096"	3
"101,22796"	3
"101,24412"	2
"101,34047"	26
"101,39988"	2
"101,43978"	1
"101,50969"	3
"101,53837"	3
"101,5692"	1
"101,60791"	1
"101,62199"	2
"101,6285"	9
"101,6550"	13
"101,70092"	1
"101,7060"	2
"101,7304"	3
"101,84824"	1
"101,85101"	1
"101,86164"	3
"101,88261"	5
"101,9732"	3
"101,99169"	1
"101,99479"	2
"1010,107432"	1
"1010,119755"	1
"1010,14116"	1
"1010,159048"	3
"1010,21096"	2
"1010,42492"	5
"1010,47969"	2
"1010,64333"	2
"1010,6550"	18
"1010,96399"	2
"101003,21096"	2
"101003,6550"	3
"101006,6550"	1
"101016,62199"	2
"101016,6550"	2
"101016,70092"	1
"101018,62199"	2
"101018,6550"	3
"101018,70092"	1
"101022,6550"	2
"101025,120409"	2
"101025,13788"	1
"101025,141263"	6
"101025,151732"	2
"101025,21096"	2
"101025,27266"	1
"101025,38451"	4
"101025,38672"	2
"101025,6550"	2
"101025,70092"	2
"101025,80247"	1
"101025,97000"	2
"101058,148457"	4
"101060,131347"	2
"101060,6550"	1
"101062,62199"	1
"101062,6550"	4
"101064,6550"	2
"101064,70092"	1
"101068,124818"	1
"101070,101096"	6
"101070,131347"	8
"101070,133400"	1
"101070,16535"	1
"101070,21096"	3
"101070,24513"	1
"101070,25596"	4
"101070,43201"	23
"101070,45004"	4
"101070,62199"	1
"101070,6550"	5
"101072,100702"	1
"101072,34060"	8
"101074,141263"	6
"101074,14965"	1
"101074,62199"	2
"101074,6550"	1
"101076,100257"	2
"101076,100702"	3
"101076,120409"	3
"101076,125054"	1
"101076,141263"	4
"101076,148457"	5
"101076,15174"	1
"101076,156346"	3
"101076,161406"	1
"101076,51106"	5
"101076,51799"	5
"101076,5393"	2
"101076,6550"	13
"101076,70092"	3
"101076,79109"	1
"101076,80247"	1
"101079,100702"	2
"101079,21096"	3
"101079,46562"	5
"101079,6550"	5
"101079,87116"	1
"101079,98765"	1
"101086,148457"	8
"101088,100702"	2
"101088,102392"	3
"101088,103598"	5
"101088,104708"	3
"101088,107531"	4
"101088,111155"	3
"101088,120409"	3
"101088,126013"	2
"101088,133032"	10
"101088,133918"	3
"101088,135379"	4
"101088,136392"	1
"101088,138992"	3
"101088,145551"	1
"101088,151732"	5
"101088,158551"	5
"101088,23115"	9
"101088,28826"	1
"101088,29762"	1
"101088,31047"	28
"101088,34164"	2
"101088,39983"	2
"101088,41487"	1
"101088,50220"	2
"101088,5114"	1
"101088,52093"	3
"101088,62199"	1
"101088,6550"	2
"101088,68299"	5
"101088,73061"	2
"101088,74571"	3
"101088,76674"	6
"101088,76916"	1
"101088,80247"	1
"101088,87116"	6
"101088,91866"	8
"101088,96056"	6
"101097,118668"	7
"101097,21096"	1
"101097,6550"	3
"101097,80247"	1
"101097,98956"	3
"1011,100140"	1
"1011,125054"	1
"1011,50658"	1
"1011,64333"	1
"1011,6550"	7
"101104,62199"	2
"101104,6550"	4
"101104,70092"	1
"101106,104274"	3
"101106,131347"	3
"101106,21096"	2
"101106,22626"	1
"101106,41686"	3
"101106,44326"	3
"101106,45004"	2
"101106,62199"	1
"101106,6550"	2
"101112,103213"	3
"101112,113951"	1
"101112,120092"	2
"101112,120409"	1
"101112,125054"	1
"101112,137213"	1
"101112,141263"	7
"101112,151732"	3
"101112,15563"	3
"101112,156346"	3
"101112,21096"	4
"101112,22335"	12
"101112,27266"	1
"101112,31047"	15
"101112,35058"	1
"101112,38672"	4
"101112,45862"	2
"101112,51799"	9
"101112,5393"	4
"101112,60142"	3
"101112,61718"	5
"101112,64333"	2
"101112,6550"	9
"101112,68299"	2
"101112,69068"	2
"101112,70092"	3
"101112,75665"	1
"101123,6550"	11
"101127,6550"	2
"101127,65750"	3
"101133,21096"	2
"101137,30216"	2
"101137,39983"	1
"101137,4429"	4
"101137,6550"	4
"101137,72179"	1
"101137,80247"	1
"101142,120092"	4
"101142,120409"	1
"101142,125054"	1
"101142,126226"	1
"101142,131347"	3
"101142,15563"	1
"101142,20346"	3
"101142,21096"	3
"101142,2403"	4
"101142,35058"	3
"101142,38672"	1
"101142,51383"	2
"101142,60142"	2
"101142,62199"	2
"101142,6550"	10
"101142,70092"	1
"101142,75490"	3
"101142,80247"	1
"101156,6550"	5
"101158,125054"	2
"101158,6550"	5
"101160,21096"	2
"101160,62199"	2
"101160,6550"	1
"101162,6550"	2
"101176,6550"	4
"101178,6550"	2
"101180,21096"	3
"101180,6550"	14
"101180,86425"	4
"101186,6550"	3
"101186,80247"	1
"101188,62199"	1
"101188,80946"	1
"101197,62199"	3
"1012,107034"	1
"1012,116968"	1
"1012,124537"	1
"1012,125054"	1
"1012,135499"	1
"1012,1899"	2
"1012,21096"	1
"1012,30178"	1
"1012,42492"	5
"1012,62199"	1
"1012,64333"	2
"1012,6550"	6
"1012,70092"	1
"1012,72360"	1
"1012,96399"	3
"101204,6550"	4
"101204,70092"	1
"101207,131347"	9
"101207,40265"	1
"101207,62199"	1
"101207,6550"	4
"101207,65659"	2
"101210,62199"	1
"101210,6550"	3
"101212,42496"	1
"101212,6550"	3
"101214,6550"	1
"101214,70092"	1
"101216,21096"	3
"101216,62199"	1
"101218,21096"	2
"101218,62199"	2
"101218,6550"	5
"101220,21096"	3
"101220,62199"	2
"101220,6550"	5
"101220,80247"	1
"101222,4929"	2
"101222,6550"	5
"101224,21096"	1
"101224,70092"	1
"101229,6550"	1
"101233,21096"	2
"101233,3648"	7
"101233,62199"	1
"101233,64333"	2
"101235,21096"	2
"101235,64333"	2
"101235,6550"	1
"101237,100260"	1
"101237,21096"	2
"101237,6550"	1
"101239,125054"	1
"101239,6550"	2
"101239,70092"	1
"101241,6550"	1
"101241,70092"	2
"101243,119387"	27
"101243,21096"	3
"101243,34398"	1
"101243,62199"	1
"101243,6550"	8
"101243,6773"	6
"101245,62199"	1
"101247,62199"	1
"101247,6550"	11
"101249,131347"	4
"101258,6550"	28
"101260,60142"	1
"101260,6550"	15
"101262,101874"	1
"101262,6550"	8
"101262,71113"	1
"101262,72360"	2
"101264,148457"	9
"101273,6550"	4
"101281,33844"	3
"101281,43321"	6
"101281,62109"	2
"101281,6550"	8
"101283,125054"	1
"101283,21096"	1
"101283,33844"	2
"101283,34520"	3
"101283,36159"	6
"101283,39983"	1
"101283,51888"	1
"101283,62199"	2
"101283,64618"	2
"101283,6550"	2
"101283,66865"	3
"101285,103902"	4
"101285,104147"	7
"101285,106204"	1
"101285,111107"	4
"101285,111155"	10
"101285,112556"	1
"101285,120793"	1
"101285,128764"	4
"101285,131116"	1
"101285,131347"	7
"101285,132552"	3
"101285,137941"	2
"101285,147049"	5
"101285,15187"	4
"101285,154858"	3
"101285,20376"	3
"101285,21096"	5
"101285,22854"	6
"101285,25543"	4
"101285,28826"	6
"101285,32367"	4
"101285,39983"	2
"101285,41608"	6
"101285,4429"	1
"101285,44651"	1
"101285,46984"	5
"101285,4946"	2
"101285,64294"	1
"101285,6550"	9
"101285,66865"	7
"101285,7082"	1
"101285,79435"	9
"101285,86572"	3
"101285,95600"	4
"101285,96815"	2
"101287,6550"	3
"101289,6550"	1
"101296,155582"	3
"101296,18867"	2
"101296,6550"	1
"101296,80946"	1
"101296,86031"	3
"1013,100483"	2
"1013,109258"	1
"1013,120793"	1
"1013,131347"	1
"1013,151677"	1
"1013,155724"	5
"1013,160540"	1
"1013,21096"	1
"1013,42492"	3
"1013,48627"	5
"1013,51799"	5
"1013,62199"	1
"1013,64333"	1
"1013,653"	3
"1013,6550"	2
"1013,70092"	1
"1013,86629"	1
"1013,89866"	1
"1013,97589"	2
"101301,6550"	3
"101319,133950"	2
"101319,13946"	2
"101319,62199"	1
"101319,6550"	3
"101319,72360"	1
"101322,62199"	1
"101322,72360"	1
"101329,21096"	4
"101329,62199"	1
"101335,62199"	1
"101337,6550"	2
"101337,70092"	1
"101339,47969"	6
"101339,6550"	8
"101339,70092"	1
"101341,6550"	1
"101350,141361"	1
